timestamp,G1,G2,G3,G4,G5,G6,total,label
1970-01-01 00:01:30,0,0,1,0,0,0,1,LOW
1970-01-01 00:01:32,0,1,0,0,0,0,1,LOW
1970-01-01 00:01:35,1,0,0,0,0,0,1,LOW
1970-01-01 00:01:36,0,0,0,1,0,0,1,LOW
1970-01-01 00:01:37,0,0,0,0,1,0,1,LOW
1970-01-01 00:01:39,0,0,1,0,0,0,1,LOW
1970-01-01 00:01:41,0,1,0,0,0,0,1,LOW
1970-01-01 00:01:44,1,0,0,0,0,1,2,LOW
1970-01-01 00:01:47,0,0,0,1,1,0,2,LOW
1970-01-01 00:01:50,0,0,1,0,0,0,1,LOW
1970-01-01 00:01:52,0,1,0,0,0,0,1,LOW
1970-01-01 00:01:54,0,0,0,0,0,1,1,LOW
1970-01-01 00:01:55,1,0,0,0,0,0,1,LOW
1970-01-01 00:01:56,0,0,0,0,1,0,1,LOW
1970-01-01 00:01:59,0,0,1,0,0,0,1,LOW
1970-01-01 00:02:00,0,0,0,1,0,0,1,LOW
1970-01-01 00:02:02,0,1,0,0,0,0,1,LOW
1970-01-01 00:02:04,1,0,0,0,0,0,1,LOW
1970-01-01 00:02:06,0,0,0,0,1,0,1,LOW
1970-01-01 00:02:07,0,0,0,0,0,1,1,LOW
1970-01-01 00:02:09,0,0,1,0,0,0,1,LOW
1970-01-01 00:02:12,0,1,0,0,0,0,1,LOW
1970-01-01 00:02:14,1,0,0,0,0,0,1,LOW
1970-01-01 00:02:19,0,0,1,0,0,1,2,LOW
1970-01-01 00:02:20,0,0,0,1,0,0,1,LOW
1970-01-01 00:02:21,0,1,0,0,0,0,1,LOW
1970-01-01 00:02:22,0,0,0,0,1,0,1,LOW
1970-01-01 00:02:27,1,0,0,0,0,0,1,LOW
1970-01-01 00:02:28,0,0,1,0,0,0,1,LOW
1970-01-01 00:02:31,0,1,0,0,0,1,2,LOW
1970-01-01 00:02:32,0,0,0,0,1,0,1,LOW
1970-01-01 00:02:33,0,0,0,1,0,0,1,LOW
1970-01-01 00:02:37,1,0,0,0,0,0,1,LOW
1970-01-01 00:02:38,0,0,1,0,0,0,1,LOW
1970-01-01 00:02:45,0,1,0,0,0,1,2,LOW
1970-01-01 00:02:46,1,0,0,0,0,0,1,LOW
1970-01-01 00:02:48,0,0,1,0,0,0,1,LOW
1970-01-01 00:02:55,1,1,0,1,0,0,3,MEDIUM
1970-01-01 00:02:56,0,0,0,0,0,1,1,LOW
1970-01-01 00:02:57,0,0,0,0,1,0,1,LOW
1970-01-01 00:02:58,0,0,1,0,0,0,1,LOW
1970-01-01 00:03:06,1,1,0,0,0,0,2,LOW
1970-01-01 00:03:07,0,0,1,0,0,0,1,LOW
1970-01-01 00:03:09,0,0,0,1,0,1,2,LOW
1970-01-01 00:03:15,0,1,0,0,0,0,1,LOW
1970-01-01 00:03:16,1,0,0,0,1,0,2,LOW
1970-01-01 00:03:18,0,0,1,0,0,0,1,LOW
1970-01-01 00:03:24,0,1,0,0,0,0,1,LOW
1970-01-01 00:03:26,1,0,0,0,0,0,1,LOW
1970-01-01 00:03:28,0,0,1,1,0,0,2,LOW
1970-01-01 00:03:33,0,1,0,0,0,1,2,LOW
1970-01-01 00:03:35,1,0,0,0,0,0,1,LOW
1970-01-01 00:03:37,0,0,1,0,0,0,1,LOW
1970-01-01 00:03:39,0,0,0,0,1,0,1,LOW
1970-01-01 00:03:44,0,1,0,1,0,0,2,LOW
1970-01-01 00:03:46,1,0,0,0,0,0,1,LOW
1970-01-01 00:03:49,0,0,1,0,0,0,1,LOW
1970-01-01 00:03:53,0,0,0,0,0,1,1,LOW
1970-01-01 00:03:55,1,0,0,0,0,0,1,LOW
1970-01-01 00:03:56,0,1,0,1,0,0,2,LOW
1970-01-01 00:03:59,0,0,1,0,0,0,1,LOW
1970-01-01 00:04:00,0,0,0,0,1,0,1,LOW
1970-01-01 00:04:05,1,0,0,0,0,0,1,LOW
1970-01-01 00:04:06,0,1,0,1,0,1,3,MEDIUM
1970-01-01 00:04:08,0,0,1,0,0,0,1,LOW
1970-01-01 00:04:14,1,0,0,0,1,0,2,LOW
1970-01-01 00:04:15,0,1,0,0,0,0,1,LOW
1970-01-01 00:04:16,0,0,0,0,0,1,1,LOW
1970-01-01 00:04:17,0,0,1,1,0,0,2,LOW
1970-01-01 00:04:25,1,0,0,0,0,0,1,LOW
1970-01-01 00:04:26,0,1,0,0,0,0,1,LOW
1970-01-01 00:04:28,0,0,1,0,0,1,2,LOW
1970-01-01 00:04:29,0,0,0,0,1,0,1,LOW
1970-01-01 00:04:34,1,0,0,0,0,0,1,LOW
1970-01-01 00:04:36,0,1,0,0,0,0,1,LOW
1970-01-01 00:04:37,0,0,1,1,0,0,2,LOW
1970-01-01 00:04:39,0,0,0,0,1,0,1,LOW
1970-01-01 00:04:41,0,0,0,0,0,1,1,LOW
1970-01-01 00:04:44,1,0,0,0,0,0,1,LOW
1970-01-01 00:04:45,0,1,0,0,0,0,1,LOW
1970-01-01 00:04:46,0,0,1,0,0,0,1,LOW
1970-01-01 00:04:53,1,0,0,0,0,1,2,LOW
1970-01-01 00:04:54,0,1,0,0,0,0,1,LOW
1970-01-01 00:04:57,0,0,1,0,0,0,1,LOW
1970-01-01 00:05:03,0,0,0,1,0,0,1,LOW
1970-01-01 00:05:04,1,0,0,0,0,0,1,LOW
1970-01-01 00:05:05,0,1,0,0,0,0,1,LOW
1970-01-01 00:05:07,0,0,1,0,0,0,1,LOW
1970-01-01 00:05:08,0,0,0,0,1,0,1,LOW
1970-01-01 00:05:09,0,0,0,0,0,1,1,LOW
1970-01-01 00:05:14,1,1,0,0,0,0,2,LOW
1970-01-01 00:05:16,0,0,1,0,0,0,1,LOW
1970-01-01 00:05:19,0,0,0,0,0,1,1,LOW
1970-01-01 00:05:23,1,0,0,0,0,0,1,LOW
1970-01-01 00:05:25,0,0,0,1,0,0,1,LOW
1970-01-01 00:05:26,0,1,0,0,0,0,1,LOW
1970-01-01 00:05:28,0,0,1,0,0,0,1,LOW
1970-01-01 00:05:30,0,0,0,0,1,0,1,LOW
1970-01-01 00:05:33,1,0,0,0,0,0,1,LOW
1970-01-01 00:05:34,0,0,0,1,0,0,1,LOW
1970-01-01 00:05:36,0,1,0,0,0,0,1,LOW
1970-01-01 00:05:38,0,0,1,0,0,0,1,LOW
1970-01-01 00:05:41,0,0,0,0,1,0,1,LOW
1970-01-01 00:05:43,1,0,0,0,0,0,1,LOW
1970-01-01 00:05:44,0,0,0,1,0,0,1,LOW
1970-01-01 00:05:47,0,0,1,0,0,0,1,LOW
1970-01-01 00:05:49,0,0,0,0,0,1,1,LOW
1970-01-01 00:05:50,0,0,0,0,1,0,1,LOW
1970-01-01 00:05:51,0,1,0,0,0,0,1,LOW
1970-01-01 00:05:57,1,0,1,0,0,0,2,LOW
1970-01-01 00:06:00,0,0,0,1,0,1,2,LOW
1970-01-01 00:06:01,0,1,0,0,0,0,1,LOW
1970-01-01 00:06:06,0,0,1,0,0,0,1,LOW
1970-01-01 00:06:08,1,0,0,0,1,0,2,LOW
1970-01-01 00:06:10,0,1,0,0,0,1,2,LOW
1970-01-01 00:06:12,0,0,0,1,0,0,1,LOW
1970-01-01 00:06:16,0,0,1,0,0,0,1,LOW
1970-01-01 00:06:19,1,0,0,0,0,0,1,LOW
1970-01-01 00:06:21,0,0,0,0,0,1,1,LOW
1970-01-01 00:06:22,0,1,0,0,0,0,1,LOW
1970-01-01 00:06:23,0,0,0,0,1,0,1,LOW
1970-01-01 00:06:26,0,0,1,0,0,0,1,LOW
1970-01-01 00:06:30,1,0,0,0,0,0,1,LOW
1970-01-01 00:06:32,0,1,0,1,0,0,2,LOW
1970-01-01 00:06:35,0,0,0,0,0,1,1,LOW
1970-01-01 00:06:36,0,0,1,0,1,0,2,LOW
1970-01-01 00:06:40,1,0,0,0,0,0,1,LOW
1970-01-01 00:06:41,0,0,0,1,0,0,1,LOW
1970-01-01 00:06:42,0,1,0,0,0,0,1,LOW
1970-01-01 00:06:45,0,0,1,0,0,0,1,LOW
1970-01-01 00:06:49,1,0,0,0,1,0,2,LOW
1970-01-01 00:06:52,0,1,0,0,0,0,1,LOW
1970-01-01 00:06:53,0,0,0,0,0,1,1,LOW
1970-01-01 00:06:54,0,0,0,1,0,0,1,LOW
1970-01-01 00:06:56,0,0,1,0,0,0,1,LOW
1970-01-01 00:07:01,1,1,0,0,1,0,3,MEDIUM
1970-01-01 00:07:02,0,0,0,0,0,1,1,LOW
1970-01-01 00:07:05,0,0,0,1,0,0,1,LOW
1970-01-01 00:07:06,0,0,1,0,0,0,1,LOW
1970-01-01 00:07:11,1,1,0,0,0,1,3,MEDIUM
1970-01-01 00:07:15,0,0,1,1,1,0,3,MEDIUM
1970-01-01 00:07:20,0,1,0,0,0,0,1,LOW
1970-01-01 00:07:21,1,0,0,0,0,0,1,LOW
1970-01-01 00:07:23,0,0,0,0,0,1,1,LOW
1970-01-01 00:07:24,0,0,1,0,0,0,1,LOW
1970-01-01 00:07:26,0,0,0,1,0,0,1,LOW
1970-01-01 00:07:30,1,1,0,0,0,0,2,LOW
1970-01-01 00:07:31,0,0,0,0,1,0,1,LOW
1970-01-01 00:07:34,0,0,1,0,0,0,1,LOW
1970-01-01 00:07:37,0,0,0,0,0,1,1,LOW
1970-01-01 00:07:39,1,0,0,0,0,0,1,LOW
1970-01-01 00:07:41,0,1,0,0,0,0,1,LOW
1970-01-01 00:07:42,0,0,0,0,1,0,1,LOW
